mapunitpolys_id,mapunit,identityconfidence,label,symbol,notes,datasourceid
GMA.MapUnitPolys.4359,Jg,Standard Confidence,Jg,1,"Granite to diorite, locally foliated and locally alkalic; includes Triassic(?) granitoids in the Trigo Mountains. This unit includes two dominant assemblages of igneous rocks. The Kitt Peak-Trigo Peaks superunit includes, from oldest to youngest: dark, f",GMA.DataSources.174
GMA.MapUnitPolys.4360,Jsv,Standard Confidence,Jsv,5,"Sandstone and conglomerate derived from volcanic rocks with associated intermediate-composition lava flows, breccias, and tuffs. In southern Arizona this unit includes rocks of the Artesa sequence, Pitoikam Formation, Mulberry Wash volcanics, Rudolfo Red",GMA.DataSources.175
GMA.MapUnitPolys.4363,Tg,Standard Confidence,Tg,30,Granite to diorite representing solidified magma chambers that were the likely source of overlying and nearby volcanic rocks of map unit Tv. The granitic rocks are typically equigranular and fine- to medium-grained.  (14-26 Ma),GMA.DataSources.121
GMA.MapUnitPolys.4364,Qo,Standard Confidence,Qo,22,"Coarse relict alluvial fan deposits that form rounded ridges or flat, isolated surfaces that are moderately to deeply incised by streams. These deposits are generally topographically high and have undergone substantial erosion. Deposits are moderately to",GMA.DataSources.121
GMA.MapUnitPolys.4378,Q,Standard Confidence,Q,17,"Unconsolidated to strongly consolidated alluvial and eolian deposits. This unit includes: coarse, poorly sorted alluvial fan and terrace deposits on middle and upper piedmonts and along large drainages; sand, silt and clay on alluvial plains and playas;",GMA.DataSources.121
GMA.MapUnitPolys.4361,Kv,Standard Confidence,Kv,11,"Rhyolite to andesite and closely associated sedimentary and near-surface intrusive rocks; commonly dark gray to dark greenish gray or greenish brown. In the ranges west of Tucson, this unit includes thick welded ash-flow tuffs. Volcanic rocks of this uni",GMA.DataSources.174
GMA.MapUnitPolys.4362,Tv,Standard Confidence,Tv,36,"Lava, tuff, fine-grained intrusive rock, and diverse pyroclastic rocks. These compositionally variable volcanic rocks include basalt, andesite, dacite, and rhyolite. Thick felsic volcanic sequences form prominent cliffs and range fronts in the Black (Moh",GMA.DataSources.174
GMA.MapUnitPolys.4365,Jsv,Standard Confidence,Jsv,5,"Sandstone and conglomerate derived from volcanic rocks with associated intermediate-composition lava flows, breccias, and tuffs. In southern Arizona this unit includes rocks of the Artesa sequence, Pitoikam Formation, Mulberry Wash volcanics, Rudolfo Red",GMA.DataSources.146
GMA.MapUnitPolys.4366,Jv,Standard Confidence,Jv,6,"Massive quartz-feldspar porphyry, generally interpreted as thick, welded rhyolitic tuffs, with locally abundant lava, and sandstone and conglomerate derived from volcanic rocks. Rare eolian quartzite units are interbedded in southern Arizona. Includes Al",GMA.DataSources.125
GMA.MapUnitPolys.4395,Qo,Standard Confidence,Qo,22,"Coarse relict alluvial fan deposits that form rounded ridges or flat, isolated surfaces that are moderately to deeply incised by streams. These deposits are generally topographically high and have undergone substantial erosion. Deposits are moderately to",GMA.DataSources.121
GMA.MapUnitPolys.4367,|,Standard Confidence,|,15,"Undivided Paleozoic limestone, dolostone, quartzite, shale, and related sedimentary rocks.  (248-544 Ma)",GMA.DataSources.121
GMA.MapUnitPolys.4368,Xm,Standard Confidence,Xm,40,"Undivided metasedimentary, metavolcanic, and gneissic rocks.  (1600-1800 Ma)",GMA.DataSources.121
GMA.MapUnitPolys.4371,Jsv,Standard Confidence,Jsv,5,"Sandstone and conglomerate derived from volcanic rocks with associated intermediate-composition lava flows, breccias, and tuffs. In southern Arizona this unit includes rocks of the Artesa sequence, Pitoikam Formation, Mulberry Wash volcanics, Rudolfo Red",GMA.DataSources.146
GMA.MapUnitPolys.4372,Q,Standard Confidence,Q,17,"Unconsolidated to strongly consolidated alluvial and eolian deposits. This unit includes: coarse, poorly sorted alluvial fan and terrace deposits on middle and upper piedmonts and along large drainages; sand, silt and clay on alluvial plains and playas;",GMA.DataSources.121
GMA.MapUnitPolys.4373,Qo,Standard Confidence,Qo,22,"Coarse relict alluvial fan deposits that form rounded ridges or flat, isolated surfaces that are moderately to deeply incised by streams. These deposits are generally topographically high and have undergone substantial erosion. Deposits are moderately to",GMA.DataSources.121
GMA.MapUnitPolys.4374,KJs,Standard Confidence,KJs,8,"Sandstone and conglomerate, rarely forms prominent outcrops; massive conglomerate is typical near base of unit and locally in upper part. These deposits are nonmarine except in southeastern Arizona, where prominent gray marine limestone (Mural Limestone) forms the middle of the Bisbee Group. Sandstones are typically medium-bedded, drab brown, lithic-feldspathic arenites. Includes Bisbee Group (largely Early Cretaceous) and related rocks, Temporal, Bathtub, and Sand Wells formations, rocks of Gu Achi, McCoy Mountains Formation, and Upper Cretaceous Fort Crittenden Formation and equivalent rocks.  (80-160 Ma)
",GMA.DataSources.174
GMA.MapUnitPolys.4375,Tv,Standard Confidence,Tv,36,"Lava, tuff, fine-grained intrusive rock, and diverse pyroclastic rocks. These compositionally variable volcanic rocks include basalt, andesite, dacite, and rhyolite. Thick felsic volcanic sequences form prominent cliffs and range fronts in the Black (Moh",GMA.DataSources.121
GMA.MapUnitPolys.4376,KJs,Standard Confidence,KJs,8,"Sandstone and conglomerate, rarely forms prominent outcrops; massive conglomerate is typical near base of unit and locally in upper part. These deposits are nonmarine except in southeastern Arizona, where prominent gray marine limestone (Mural Limestone) forms the middle of the Bisbee Group. Sandstones are typically medium-bedded, drab brown, lithic-feldspathic arenites. Includes Bisbee Group (largely Early Cretaceous) and related rocks, Temporal, Bathtub, and Sand Wells formations, rocks of Gu Achi, McCoy Mountains Formation, and Upper Cretaceous Fort Crittenden Formation and equivalent rocks.  (80-160 Ma)
",GMA.DataSources.121
GMA.MapUnitPolys.4379,Tv,Standard Confidence,Tv,36,"Lava, tuff, fine-grained intrusive rock, and diverse pyroclastic rocks. These compositionally variable volcanic rocks include basalt, andesite, dacite, and rhyolite. Thick felsic volcanic sequences form prominent cliffs and range fronts in the Black (Moh",GMA.DataSources.121
GMA.MapUnitPolys.4642,Kv,Standard Confidence,Kv,11,"Rhyolite to andesite and closely associated sedimentary and near-surface intrusive rocks; commonly dark gray to dark greenish gray or greenish brown. In the ranges west of Tucson, this unit includes thick welded ash-flow tuffs. Volcanic rocks of this uni",GMA.DataSources.121
GMA.MapUnitPolys.4380,Jsv,Standard Confidence,Jsv,5,"Sandstone and conglomerate derived from volcanic rocks with associated intermediate-composition lava flows, breccias, and tuffs. In southern Arizona this unit includes rocks of the Artesa sequence, Pitoikam Formation, Mulberry Wash volcanics, Rudolfo Red",GMA.DataSources.146
GMA.MapUnitPolys.4381,|,Standard Confidence,|,15,"Undivided Paleozoic limestone, dolostone, quartzite, shale, and related sedimentary rocks.  (248-544 Ma)",GMA.DataSources.121
GMA.MapUnitPolys.4382,Tsm,Standard Confidence,Tsm,32,"Con-glomerate, sandstone, mudstone, limestone, and rock-avalanche breccia (sheet-like deposits of crushed rock) deposited and tilted during widespread normal faulting and basin development. Sediments, mostly conglomerate and sandstone, are commonly mediu",GMA.DataSources.121
GMA.MapUnitPolys.4383,P*,Standard Confidence,P*,16,,GMA.DataSources.121
GMA.MapUnitPolys.4384,Qo,Standard Confidence,Qo,22,"Coarse relict alluvial fan deposits that form rounded ridges or flat, isolated surfaces that are moderately to deeply incised by streams. These deposits are generally topographically high and have undergone substantial erosion. Deposits are moderately to",GMA.DataSources.121
GMA.MapUnitPolys.4385,Qo,Standard Confidence,Qo,22,"Coarse relict alluvial fan deposits that form rounded ridges or flat, isolated surfaces that are moderately to deeply incised by streams. These deposits are generally topographically high and have undergone substantial erosion. Deposits are moderately to",GMA.DataSources.121
GMA.MapUnitPolys.4396,M_,Standard Confidence,M_,13,"Brown to dark gray sandstone grades upward into green and gray shale, overlain by light to medium gray or tan limestone and dolostone. This unit includes the Tapeats Sandstone, Bright Angel Shale, Muav Limestone, Temple Butte Formation and Redwall Limest",GMA.DataSources.121
GMA.MapUnitPolys.4386,Jg,Standard Confidence,Jg,1,"Granite to diorite, locally foliated and locally alkalic; includes Triassic(?) granitoids in the Trigo Mountains. This unit includes two dominant assemblages of igneous rocks. The Kitt Peak-Trigo Peaks superunit includes, from oldest to youngest: dark, f",GMA.DataSources.121
GMA.MapUnitPolys.4387,TKgm,Standard Confidence,TKgm,27,"Light-colored peraluminous muscovite granite with or without garnet; commonly forms sills and is associated with abundant pegmatite dikes and sills. This unit includes granites in the Harcuvar and Harquahala Mountains of western Arizona and in the Santa",GMA.DataSources.121
GMA.MapUnitPolys.4388,Tv,Standard Confidence,Tv,36,"Lava, tuff, fine-grained intrusive rock, and diverse pyroclastic rocks. These compositionally variable volcanic rocks include basalt, andesite, dacite, and rhyolite. Thick felsic volcanic sequences form prominent cliffs and range fronts in the Black (Moh",GMA.DataSources.174
GMA.MapUnitPolys.4389,TKgm,Standard Confidence,TKgm,27,"Light-colored peraluminous muscovite granite with or without garnet; commonly forms sills and is associated with abundant pegmatite dikes and sills. This unit includes granites in the Harcuvar and Harquahala Mountains of western Arizona and in the Santa",GMA.DataSources.174
GMA.MapUnitPolys.4390,Qo,Standard Confidence,Qo,22,"Coarse relict alluvial fan deposits that form rounded ridges or flat, isolated surfaces that are moderately to deeply incised by streams. These deposits are generally topographically high and have undergone substantial erosion. Deposits are moderately to",GMA.DataSources.121
GMA.MapUnitPolys.4391,Jsv,Standard Confidence,Jsv,5,"Sandstone and conglomerate derived from volcanic rocks with associated intermediate-composition lava flows, breccias, and tuffs. In southern Arizona this unit includes rocks of the Artesa sequence, Pitoikam Formation, Mulberry Wash volcanics, Rudolfo Red",GMA.DataSources.114
GMA.MapUnitPolys.4392,|,Standard Confidence,|,15,"Undivided Paleozoic limestone, dolostone, quartzite, shale, and related sedimentary rocks.  (248-544 Ma)",GMA.DataSources.121
GMA.MapUnitPolys.4393,KJs,Standard Confidence,KJs,8,"Sandstone and conglomerate, rarely forms prominent outcrops; massive conglomerate is typical near base of unit and locally in upper part. These deposits are nonmarine except in southeastern Arizona, where prominent gray marine limestone (Mural Limestone) forms the middle of the Bisbee Group. Sandstones are typically medium-bedded, drab brown, lithic-feldspathic arenites. Includes Bisbee Group (largely Early Cretaceous) and related rocks, Temporal, Bathtub, and Sand Wells formations, rocks of Gu Achi, McCoy Mountains Formation, and Upper Cretaceous Fort Crittenden Formation and equivalent rocks.  (80-160 Ma)
",GMA.DataSources.121
GMA.MapUnitPolys.4394,KJs,Standard Confidence,KJs,8,"Sandstone and conglomerate, rarely forms prominent outcrops; massive conglomerate is typical near base of unit and locally in upper part. These deposits are nonmarine except in southeastern Arizona, where prominent gray marine limestone (Mural Limestone) forms the middle of the Bisbee Group. Sandstones are typically medium-bedded, drab brown, lithic-feldspathic arenites. Includes Bisbee Group (largely Early Cretaceous) and related rocks, Temporal, Bathtub, and Sand Wells formations, rocks of Gu Achi, McCoy Mountains Formation, and Upper Cretaceous Fort Crittenden Formation and equivalent rocks.  (80-160 Ma)
",GMA.DataSources.121
GMA.MapUnitPolys.4397,|,Standard Confidence,|,15,"Undivided Paleozoic limestone, dolostone, quartzite, shale, and related sedimentary rocks.  (248-544 Ma)",GMA.DataSources.121
GMA.MapUnitPolys.4398,P*,Standard Confidence,P*,16,,GMA.DataSources.121
GMA.MapUnitPolys.4400,TKgm,Standard Confidence,TKgm,27,"Light-colored peraluminous muscovite granite with or without garnet; commonly forms sills and is associated with abundant pegmatite dikes and sills. This unit includes granites in the Harcuvar and Harquahala Mountains of western Arizona and in the Santa",GMA.DataSources.121
GMA.MapUnitPolys.4401,TKg,Standard Confidence,TKg,25,"Porphyritic to equigranular granite to diorite emplaced during the Laramide orogeny. Larger plutons are characteristically medium-grained, biotite +/- hornblende granodiorite to granite. Smaller, shallow-level intrusions are typically porphyritic. Most o",GMA.DataSources.121
GMA.MapUnitPolys.4402,Tv,Standard Confidence,Tv,36,"Lava, tuff, fine-grained intrusive rock, and diverse pyroclastic rocks. These compositionally variable volcanic rocks include basalt, andesite, dacite, and rhyolite. Thick felsic volcanic sequences form prominent cliffs and range fronts in the Black (Moh",GMA.DataSources.121
GMA.MapUnitPolys.4403,Tsy,Standard Confidence,Tsy,35,"Moderately to strongly consolidated conglomerate and sandstone deposited in basins during and after late Tertiary faulting. Includes lesser amounts of mudstone, siltstone, limestone, and gypsum. These deposits are generally light gray or tan. They common",GMA.DataSources.121
